FID,OBJECTID_1,stop_id,_id,stop_id_1,lat,lon,miss_c_0,wt_rr_0,wt_pr_0,dt_rr_0,dt_pr_0,mc_rr_0,mc_pr_0,bf_pr_0,mr_rr_0,mr_pr_0,miss_c_1,wt_rr_1,wt_pr_1,dt_rr_1,dt_pr_1,mc_rr_1,mc_pr_1,bf_pr_1,mr_rr_1,mr_pr_1,miss_c_2,wt_rr_2,wt_pr_2,dt_rr_2,dt_pr_2,mc_rr_2,mc_pr_2,bf_pr_2,mr_rr_2,mr_pr_2,miss_c_3,wt_rr_3,wt_pr_3,dt_rr_3,dt_pr_3,mc_rr_3,mc_pr_3,bf_pr_3,mr_rr_3,mr_pr_3,miss_c_4,wt_rr_4,wt_pr_4,dt_rr_4,dt_pr_4,mc_rr_4,mc_pr_4,bf_pr_4,mr_rr_4,mr_pr_4,miss_c_5,wt_rr_5,wt_pr_5,dt_rr_5,dt_pr_5,mc_rr_5,mc_pr_5,bf_pr_5,mr_rr_5,mr_pr_5,miss_c_6,wt_rr_6,wt_pr_6,dt_rr_6,dt_pr_6,mc_rr_6,mc_pr_6,bf_pr_6,mr_rr_6,mr_pr_6,miss_c_7,wt_rr_7,wt_pr_7,dt_rr_7,dt_pr_7,mc_rr_7,mc_pr_7,bf_pr_7,mr_rr_7,mr_pr_7,miss_c_8,wt_rr_8,wt_pr_8,dt_rr_8,dt_pr_8,mc_rr_8,mc_pr_8,bf_pr_8,mr_rr_8,mr_pr_8,miss_c_9,wt_rr_9,wt_pr_9,dt_rr_9,dt_pr_9,mc_rr_9,mc_pr_9,bf_pr_9,mr_rr_9,mr_pr_9,wt_er,wt_ar,wt_nr,mc_er,mc_nr,dt_er,total,layer,OBJECTID,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Le_1,Shape_Area
283,284,MAIJAMW,5da33b2d0240d88053cd66a4,MAIJAMW,39.956643999999997,-82.914428999999998,0,555.844413199999963,205.055784999999986,547.868362400000024,24.687876790000001,13667,659,191.471632699999986,0.564332315000000,0.027211165000000,0,637.351226399999973,219.529606099999995,645.827029499999981,42.844330659999997,16237,1087,194.465273800000006,0.670451730000000,0.044883971000000,0,627.513915300000008,227.822900299999986,642.816334999999981,56.099347590000001,16322,1378,199.596581100000009,0.673961516000000,0.056899827000000,0,566.181641799999966,233.343876499999993,569.944875700000011,63.239739040000003,14185,1583,206.474523099999999,0.585721364000000,0.065364605000000,0,591.552109999999971,241.817903999999999,602.475018599999999,69.952473370000007,14877,1743,213.653067999999990,0.614295152000000,0.071971261000000,0,636.158972700000049,262.769138699999985,660.701709499999993,70.749525149999997,16312,1770,222.942026599999991,0.673548600000000,0.073086134000000,0,678.017920600000025,272.848294699999997,714.401313100000039,68.736848620000004,17865,1737,220.764307500000001,0.737674457000000,0.071723511000000,0,689.010240299999964,286.842720299999996,731.941489799999999,67.343339659999998,18432,1741,220.105706499999997,0.761086795000000,0.071888678000000,0,672.096663600000056,291.902593099999990,718.504335599999990,67.278222810000003,18631,1737,216.085556200000013,0.769303824000000,0.071723511000000,0,656.142166999999972,296.112147999999991,700.563423899999975,70.913741840000000,17856,1782,211.216037699999987,0.737302833000000,0.073581633000000,203.212693000000002,440.721240399999999,189.109877000000012,3121,915,243.764431400000007,24218,7,0,0.000000000000000,0,0.000000000000000,0.033223700407100,0.000087828865713
284,285,MAIKARW,5da33b2d0240d88053cd66a5,MAIKARW,39.955908999999998,-82.889027999999996,0,672.694169099999954,235.816030699999999,724.858481999999981,77.339279809999994,18288,1819,181.468037699999996,0.755203171000000,0.075115626000000,0,735.429757200000040,269.026304900000014,792.395441000000005,79.850966299999996,19955,1933,189.715064399999989,0.824041956000000,0.079823257000000,0,755.407664400000044,277.802898900000002,829.779236900000001,85.544639910000001,21353,2055,185.267591699999997,0.881772382000000,0.084861249000000,0,651.678766099999962,291.767798099999993,717.487033399999973,94.987322430000006,18614,2274,182.280723499999993,0.768665345000000,0.093904856000000,0,591.706392499999993,296.996366000000023,634.914271600000006,101.447555300000005,15675,2399,179.241410599999995,0.647299306000000,0.099066733000000,0,558.288404399999990,294.185208100000011,586.790592999999944,103.043772700000005,14323,2517,177.841509699999989,0.591468451000000,0.103939544000000,0,506.286298299999999,300.688965999999994,509.800710299999992,111.846588999999994,11905,2730,179.594482999999997,0.491617113000000,0.112735382000000,0,501.588206099999979,306.169226999999978,511.664436700000010,116.161504800000003,12257,2845,181.880574800000005,0.506152957000000,0.117484308000000,0,503.076147999999989,306.538321800000006,513.284522599999946,118.937850999999995,12167,2931,179.976048899999995,0.502436406000000,0.121035679000000,0,501.852452900000003,304.948670300000003,515.099149300000022,120.283985799999996,12138,2994,179.134869500000008,0.501238850000000,0.123637265000000,212.730673899999999,440.687912999999980,203.429922400000009,3269,1185,250.598447300000004,24216,7,0,0.000000000000000,0,0.000000000000000,0.033223700407100,0.000087828865713
285,286,MAIKELTW,5da33b2d0240d88053cd66a6,MAIKELTW,39.957700000000003,-82.958442000000005,0,654.064699600000040,219.522459400000002,678.868870000000015,72.875958130000001,17201,1757,192.903651200000013,0.708851892000000,0.072405835000000,0,729.424008899999990,226.857578499999988,776.995508100000052,78.017802689999996,19769,1894,196.522706699999986,0.814678975000000,0.078051595000000,0,765.278620299999943,232.279815399999990,827.829308500000025,84.282494020000001,21130,2003,197.268194200000011,0.870765680000000,0.082543476000000,0,755.675554300000044,236.848347499999988,813.320077500000025,88.651487680000002,20685,2120,198.804088000000007,0.852427264000000,0.087365038000000,0,773.653754199999980,242.280969300000010,837.947704599999952,96.335943299999997,21362,2283,199.623341299999993,0.880326383000000,0.094082255000000,0,737.966207899999972,248.849542600000007,804.783400600000050,98.573188819999999,20668,2323,205.162779199999989,0.851726696000000,0.095730652000000,0,697.497980699999971,254.257603200000005,760.389104100000054,100.866603499999997,19246,2390,208.291848700000003,0.793126185000000,0.098491717000000,0,685.525673800000050,264.241078099999982,749.298401099999978,99.094906449999996,18799,2325,214.486524400000008,0.774705349000000,0.095813072000000,0,682.847852999999986,263.356548299999986,750.978035100000056,98.123670980000000,18824,2331,211.898541200000011,0.775735597000000,0.096060331000000,0,671.727066700000023,269.501772000000017,744.750721200000044,104.085428199999996,18783,2438,211.241655000000009,0.774045990000000,0.100469793000000,216.012692700000002,441.623093999999980,222.010426099999989,3276,1832,242.999299400000012,24266,7,0,0.000000000000000,0,0.000000000000000,0.033223700407100,0.000087828865713
286,287,MAIKENW,5da33b2d0240d88053cd66a7,MAIKENW,39.956885000000000,-82.923679000000007,0,748.011752099999967,217.037854100000004,788.988742699999989,63.235701620000000,19985,1583,180.505546199999998,0.824089728000000,0.065275659000000,0,769.816213800000014,230.186672700000003,822.444806399999948,66.769617749999995,21174,1653,183.625417499999998,0.873118634000000,0.068162138000000,0,671.497216600000002,240.457218299999994,721.266380799999979,75.880870889999997,18570,1855,186.750649500000009,0.765741619000000,0.076491691000000,0,610.379448300000035,247.418333300000000,649.135045999999988,84.666817859999995,16300,2085,186.671065099999993,0.672137231000000,0.085975836000000,0,611.623685600000044,245.781741000000011,658.359160399999951,90.087831429999994,16766,2212,186.430250300000012,0.691352934000000,0.091212733000000,0,599.148488700000030,256.759886199999983,647.718032200000039,94.540390090000002,16600,2316,198.734897499999988,0.684507855000000,0.095501216000000,0,585.094965200000047,264.648633000000018,624.069935299999997,100.802441099999996,15451,2499,205.393179699999990,0.637128366000000,0.103047297000000,0,599.501463899999976,272.857284199999981,645.175415400000020,107.176240199999995,15924,2661,207.592676600000004,0.656632716000000,0.109727434000000,0,606.458785199999966,295.184239800000000,657.846604299999967,100.023792799999995,16260,2454,217.005484300000006,0.670487815000000,0.101191703000000,0,626.711764499999958,296.653911199999982,692.325471099999959,98.552801950000003,17360,2439,210.896045500000014,0.715846769000000,0.100573172000000,212.148365000000013,441.204775100000006,210.543111600000003,3211,1289,249.353511200000014,24251,7,0,0.000000000000000,0,0.000000000000000,0.033223700407100,0.000087828865713
287,288,MAIKENW1,5da33b2d0240d88053cd66a8,MAIKENW1,39.957810000000002,-82.964219000000000,0,634.572282200000018,210.693892699999992,668.553655299999946,82.526910079999993,16769,2004,170.434764699999988,0.691049205000000,0.082584686000000,0,660.540921499999968,226.209758499999992,708.982320899999991,95.827041949999995,18089,2315,180.881892399999998,0.745446303000000,0.095400973000000,0,666.399406600000020,232.331327799999997,721.314308099999948,101.138382899999996,18147,2486,187.130965099999997,0.747836479000000,0.102447869000000,0,717.134591600000022,237.017967499999997,792.810763999999949,102.664510000000007,20112,2488,191.365696899999989,0.828813978000000,0.102530289000000,0,743.583450100000050,242.054067400000008,829.384612199999992,107.322467700000004,21155,2599,190.889722199999994,0.871795928000000,0.107104591000000,0,746.575908700000014,247.110937100000001,831.205967200000032,114.956605999999994,21151,2756,189.655484999999999,0.871631089000000,0.113574549000000,0,740.895038300000010,252.104838000000001,828.073642100000029,120.949435399999999,21290,2914,191.214868499999994,0.877359268000000,0.120085717000000,0,717.984999600000037,255.291889900000001,808.713755900000024,122.909585399999997,20795,2951,194.142421500000012,0.856960356000000,0.121610484000000,0,690.421124200000008,261.673411400000020,778.029918400000042,124.334088800000004,19738,2963,198.863430300000005,0.813401467000000,0.122105003000000,0,672.933610799999997,266.104096299999981,759.169867299999964,118.469175000000007,19114,2830,202.328772799999996,0.787686475000000,0.116624083000000,215.263125400000007,442.141885800000011,225.408596399999993,3274,1952,240.270172300000013,24266,7,0,0.000000000000000,0,0.000000000000000,0.033223700407100,0.000087828865713
288,289,MAILAMW,5da33b2d0240d88053cd66a9,MAILAMW,39.956000000000003,-82.892225999999994,0,639.484824699999990,227.822314900000009,691.878680300000042,87.107858120000003,17318,2049,181.584837099999987,0.715117479000000,0.084609985000000,0,713.948548500000015,254.545773599999990,786.264235900000017,94.345212040000007,19925,2251,189.475162100000006,0.822769129000000,0.092951233000000,0,735.391254099999969,273.163315000000011,812.649750199999971,93.467481520000007,20481,2234,187.664450600000009,0.845728207000000,0.092249246000000,0,750.054300699999999,282.189288499999975,844.398232600000028,100.757938600000003,21709,2419,182.748482499999994,0.896436388000000,0.099888508000000,0,660.608498199999985,295.630300999999974,745.855886400000031,109.946070899999995,19267,2599,179.669653500000010,0.795598134000000,0.107321303000000,0,603.762728700000025,298.464838699999973,666.223768400000040,115.519965299999996,16487,2723,175.455671599999988,0.680802742000000,0.112441673000000,0,567.301028200000019,293.555229800000006,614.438039399999980,116.345005599999993,15035,2806,173.420324599999987,0.620844861000000,0.115869018000000,0,514.855473400000051,300.106990999999994,537.133129599999961,125.991906499999999,12651,3071,173.815501500000011,0.522401619000000,0.126811744000000,0,513.353016499999967,305.181484099999977,542.558492000000001,128.485939599999995,13023,3131,177.464178099999998,0.537762729000000,0.129289342000000,0,513.909237299999972,304.554403900000011,542.978527500000041,130.590411700000004,12902,3204,176.039558999999997,0.532766239000000,0.132303754000000,215.180038800000005,440.668807000000015,208.759383899999989,3326,1469,248.155015100000014,24217,7,0,0.000000000000000,0,0.000000000000000,0.033223700407100,0.000087828865713
289,290,MAIMAIW,5da33b2d0240d88053cd66aa,MAIMAIW,39.954861000000001,-82.835095999999993,0,1727.343532999999979,326.457520600000009,1775.403068999999959,191.472127199999989,9575,1029,170.954053799999997,0.885180734000000,0.095128039000000,0,1481.413700999999946,359.001571599999977,1525.479614999999967,215.294351500000005,8293,1155,185.952667100000014,0.766663585000000,0.106776371000000,0,1402.720902000000024,371.571507800000006,1447.883239000000003,225.284737000000007,7840,1213,192.155865799999987,0.724785061000000,0.112138301000000,0,1434.930202000000008,386.507996699999978,1491.086992999999893,231.158639200000010,8113,1243,196.811500400000000,0.750023112000000,0.114911713000000,0,1392.432929999999942,389.431635400000005,1448.663029999999935,223.970509399999997,7893,1200,198.108532900000000,0.729684755000000,0.110936489000000,0,1405.617823999999928,398.201534600000002,1470.140149999999949,225.808264799999989,8032,1211,198.982157699999988,0.742534899000000,0.111953407000000,0,1354.274938000000020,407.141721399999994,1417.610151000000087,227.324581700000010,7759,1213,195.207543700000002,0.717296848000000,0.112138301000000,0,1322.182491000000027,423.719238200000007,1384.361006000000089,221.891467100000000,7554,1184,193.751502299999999,0.698345197000000,0.109457336000000,0,1253.203383999999915,434.412498799999980,1305.386058999999932,219.607839500000011,7132,1175,182.844596499999994,0.659332532000000,0.108625312000000,0,1182.089118999999982,440.014606599999979,1220.626236000000063,207.034482800000006,6686,1093,173.096052500000013,0.618101137000000,0.101044652000000,347.411204600000019,922.225478400000043,235.244337599999994,1398,365,391.544328399999984,10817,7,0,0.000000000000000,0,0.000000000000000,0.033223700407100,0.000087828865713
290,291,MAIMANW,5da33b2d0240d88053cd66ab,MAIMANW,39.955105000000003,-82.861952000000002,0,1311.773987999999918,307.167605900000012,1372.046622000000070,164.996194099999997,11032,1313,170.820463999999987,0.807436141000000,0.096098953000000,0,1173.996194000000060,343.110883399999977,1209.332650000000058,186.441630699999990,9410,1483,190.613335299999989,0.688721364000000,0.108541316000000,0,1208.574397999999974,346.108760899999993,1256.454146000000037,189.109712400000006,9777,1527,185.871331300000008,0.715582229000000,0.111761692000000,0,1298.192929999999933,356.268754999999999,1369.637269000000060,204.283173500000004,10641,1652,181.286686699999990,0.778818707000000,0.120910488000000,0,1208.932152999999971,364.084022500000003,1282.362658000000010,212.002634900000004,10133,1744,184.054014499999994,0.741638000000000,0.127644002000000,0,1112.372538999999961,373.833125999999993,1173.209250999999995,225.192856599999999,9325,1864,186.972846400000009,0.682500183000000,0.136426846000000,0,1068.222060000000056,381.456268799999975,1126.314865000000054,231.654907400000013,9006,1905,192.190587700000009,0.659152456000000,0.139427651000000,0,1071.019029000000046,390.023786900000005,1131.952352999999903,237.234575100000001,8978,1931,196.298763100000002,0.657103125000000,0.141330601000000,0,1071.781672999999955,393.672765900000002,1138.723120999999992,235.608651100000003,9053,1931,195.900607500000007,0.662592403000000,0.141330601000000,0,1056.087461999999960,395.262314300000014,1123.895410999999967,231.114542900000004,8949,1882,195.508307099999996,0.654980605000000,0.137744273000000,298.704603700000007,778.094415600000048,228.300666000000007,1712,585,333.021078799999998,13663,7,0,0.000000000000000,0,0.000000000000000,0.033223700407100,0.000087828865713
291,292,MAIMAPW,5da33b2d0240d88053cd66ac,MAIMAPW,39.956324000000002,-82.903469999999999,0,538.248874799999953,224.193748199999987,554.795515499999965,87.410992280000002,13542,2074,168.023702399999991,0.559193955000000,0.085642317000000,0,519.369079599999964,239.766155999999995,537.430111099999976,102.235330599999998,13176,2430,181.523722999999990,0.544080605000000,0.100342734000000,0,547.807408000000009,255.173597099999995,578.453565700000013,101.027377500000000,14157,2429,199.013915800000007,0.584589338000000,0.100301441000000,0,616.288103399999954,267.333236999999997,668.224222700000041,100.771524099999993,16441,2397,202.437130900000000,0.678903250000000,0.098980055000000,0,629.438741400000026,288.689143999999999,687.621133900000018,98.101375070000003,16875,2365,205.165379699999988,0.696824545000000,0.097658670000000,0,649.689887300000009,293.672172400000022,720.180162699999983,100.179295499999995,17975,2426,198.007184999999993,0.742247182000000,0.100177561000000,0,628.294297400000005,302.009084499999972,700.984845400000040,105.512780300000003,17872,2517,194.986579699999993,0.737993971000000,0.103935252000000,0,571.140768900000012,305.591898300000025,623.822480100000007,110.138745499999999,15287,2579,188.558037700000000,0.631250774000000,0.106495437000000,0,546.609902099999999,304.366891000000010,585.119791899999996,114.657430700000006,14141,2772,183.029689899999994,0.583928645000000,0.114465045000000,0,492.106247699999983,305.388446100000010,501.172027899999989,117.316348000000005,11643,2829,182.979312099999987,0.480777966000000,0.116818764000000,212.708221500000008,440.781372599999997,204.807077700000008,3258,1267,248.119585400000005,24217,7,0,0.000000000000000,0,0.000000000000000,0.033223700407100,0.000087828865713
292,293,MAIMCNW,5da33b2d0240d88053cd66ad,MAIMCNW,39.954850999999998,-82.837081999999995,0,1630.873289999999997,296.998244000000000,1675.340664999999944,161.912938999999994,9066,874,159.521256899999997,0.837892791000000,0.080776340000000,0,1588.862200000000030,331.270794799999976,1637.135582000000113,194.512846599999989,8958,1056,168.657116500000001,0.827911275000000,0.097597043000000,0,1285.043715000000020,356.765896499999997,1319.913956000000098,214.468022200000007,7148,1158,180.952865099999997,0.660628466000000,0.107024030000000,0,1401.730960999999979,364.639463999999975,1454.231978000000026,211.280961200000007,7927,1145,188.714417700000013,0.732624769000000,0.105822551000000,0,1347.958687999999938,380.048521300000004,1399.651479000000108,216.490942700000005,7638,1163,191.386321600000002,0.705914972000000,0.107486137000000,0,1364.158132999999907,382.864140500000019,1423.770702000000028,217.973475000000008,7792,1171,188.079482399999989,0.720147874000000,0.108225508000000,0,1331.819224000000077,394.675785599999983,1392.883640999999898,224.653789300000000,7638,1203,186.113678399999998,0.705914972000000,0.111182994000000,0,1315.158226000000013,402.517652499999997,1376.477818999999954,214.209149700000012,7519,1153,186.555452900000006,0.694916821000000,0.106561922000000,0,1242.466081000000031,420.573012899999981,1294.078281000000061,208.380499100000009,7091,1121,184.068391899999995,0.655360444000000,0.103604436000000,0,1148.065526999999975,425.014510200000018,1183.938540000000103,195.690573000000001,6493,1047,171.185767099999993,0.600092421000000,0.096765250000000,342.277911300000028,922.398659899999984,225.250369699999993,1368,275,390.926340100000004,10820,7,0,0.000000000000000,0,0.000000000000000,0.033223700407100,0.000087828865713
